Descrizione Campione: 
Inizio misura: 28-05-24 12:14:13
RealTime: 3598
LiveTime: 3581
N eventi: 5953241
Calibrazione: E = 0 * C^2 + 1 * C + 0
Canale	Energia	Eventi
0	0	0
1	1	0
2	2	0
3	3	0
4	4	0
5	5	0
6	6	0
7	7	0
8	8	0
9	9	0
10	10	0
11	11	0
12	12	0
13	13	0
14	14	0
15	15	0
16	16	0
17	17	0
18	18	0
19	19	0
20	20	0
21	21	0
22	22	0
23	23	0
24	24	0
25	25	0
26	26	0
27	27	0
28	28	0
29	29	0
30	30	0
31	31	0
32	32	0
33	33	0
34	34	0
35	35	0
36	36	0
37	37	0
38	38	0
39	39	0
40	40	0
41	41	0
42	42	0
43	43	0
44	44	0
45	45	0
46	46	0
47	47	0
48	48	0
49	49	0
50	50	0
51	51	1
52	52	5
53	53	7
54	54	27
55	55	43
56	56	73
57	57	157
58	58	278
59	59	317
60	60	301
61	61	199
62	62	120
63	63	118
64	64	116
65	65	111
66	66	123
67	67	128
68	68	143
69	69	176
70	70	205
71	71	173
72	72	171
73	73	125
74	74	65
75	75	61
76	76	45
77	77	54
78	78	41
79	79	54
80	80	43
81	81	40
82	82	45
83	83	38
84	84	28
85	85	24
86	86	25
87	87	28
88	88	35
89	89	48
90	90	94
91	91	141
92	92	137
93	93	141
94	94	147
95	95	146
96	96	201
97	97	200
98	98	206
99	99	205
100	100	208
101	101	188
102	102	150
103	103	112
104	104	94
105	105	75
106	106	78
107	107	60
108	108	53
109	109	61
110	110	48
111	111	42
112	112	36
113	113	43
114	114	33
115	115	27
116	116	29
117	117	34
118	118	50
119	119	37
120	120	46
121	121	47
122	122	45
123	123	51
124	124	82
125	125	90
126	126	91
127	127	110
128	128	154
129	129	199
130	130	218
131	131	249
132	132	291
133	133	325
134	134	354
135	135	405
136	136	524
137	137	525
138	138	651
139	139	702
140	140	831
141	141	980
142	142	1024
143	143	1128
144	144	1243
145	145	1458
146	146	1579
147	147	1819
148	148	1932
149	149	2176
150	150	2317
151	151	2448
152	152	2547
153	153	2522
154	154	2439
155	155	2446
156	156	2428
157	157	2406
158	158	2429
159	159	2326
160	160	2410
161	161	2475
162	162	2653
163	163	2573
164	164	2673
165	165	2627
166	166	2602
167	167	2673
168	168	2605
169	169	2519
170	170	2485
171	171	2654
172	172	2580
173	173	2628
174	174	2701
175	175	2709
176	176	2636
177	177	2631
178	178	2653
179	179	2605
180	180	2597
181	181	2578
182	182	2488
183	183	2540
184	184	2534
185	185	2540
186	186	2689
187	187	2583
188	188	2684
189	189	2568
190	190	2585
191	191	2519
192	192	2557
193	193	2493
194	194	2533
195	195	2469
196	196	2547
197	197	2477
198	198	2541
199	199	2539
200	200	2444
201	201	2403
202	202	2412
203	203	2359
204	204	2307
205	205	2301
206	206	2348
207	207	2331
208	208	2221
209	209	2241
210	210	2303
211	211	2215
212	212	2236
213	213	2204
214	214	2209
215	215	2225
216	216	2199
217	217	2141
218	218	2147
219	219	2110
220	220	2047
221	221	2059
222	222	2052
223	223	2086
224	224	1960
225	225	1985
226	226	1916
227	227	1966
228	228	1903
229	229	1885
230	230	1861
231	231	1911
232	232	1768
233	233	1809
234	234	1762
235	235	1796
236	236	1756
237	237	1690
238	238	1714
239	239	1687
240	240	1707
241	241	1664
242	242	1555
243	243	1587
244	244	1577
245	245	1572
246	246	1496
247	247	1518
248	248	1498
249	249	1417
250	250	1450
251	251	1386
252	252	1370
253	253	1387
254	254	1324
255	255	1358
256	256	1252
257	257	1362
258	258	1318
259	259	1306
260	260	1210
261	261	1224
262	262	1189
263	263	1203
264	264	1187
265	265	1130
266	266	1104
267	267	1164
268	268	1123
269	269	1088
270	270	1067
271	271	1052
272	272	1046
273	273	1067
274	274	1011
275	275	955
276	276	967
277	277	932
278	278	957
279	279	892
280	280	914
281	281	903
282	282	955
283	283	903
284	284	895
285	285	834
286	286	867
287	287	823
288	288	843
289	289	779
290	290	786
291	291	796
292	292	711
293	293	713
294	294	730
295	295	684
296	296	750
297	297	719
298	298	677
299	299	714
300	300	639
301	301	717
302	302	713
303	303	626
304	304	620
305	305	595
306	306	638
307	307	596
308	308	569
309	309	558
310	310	610
311	311	582
312	312	548
313	313	591
314	314	536
315	315	533
316	316	537
317	317	493
318	318	527
319	319	499
320	320	503
321	321	492
322	322	474
323	323	491
324	324	525
325	325	470
326	326	499
327	327	480
328	328	471
329	329	450
330	330	448
331	331	453
332	332	469
333	333	474
334	334	437
335	335	396
336	336	416
337	337	430
338	338	427
339	339	406
340	340	424
341	341	432
342	342	404
343	343	407
344	344	407
345	345	405
346	346	400
347	347	401
348	348	364
349	349	355
350	350	389
351	351	400
352	352	363
353	353	373
354	354	360
355	355	343
356	356	338
357	357	328
358	358	338
359	359	357
360	360	358
361	361	359
362	362	336
363	363	357
364	364	349
365	365	336
366	366	317
367	367	307
368	368	338
369	369	353
370	370	357
371	371	311
372	372	337
373	373	330
374	374	348
375	375	335
376	376	343
377	377	337
378	378	323
379	379	315
380	380	330
381	381	327
382	382	320
383	383	348
384	384	311
385	385	340
386	386	317
387	387	351
388	388	304
389	389	322
390	390	315
391	391	336
392	392	333
393	393	299
394	394	312
395	395	309
396	396	326
397	397	316
398	398	305
399	399	361
400	400	333
401	401	326
402	402	310
403	403	306
404	404	325
405	405	297
406	406	315
407	407	334
408	408	311
409	409	321
410	410	313
411	411	312
412	412	344
413	413	283
414	414	314
415	415	306
416	416	331
417	417	321
418	418	310
419	419	276
420	420	313
421	421	321
422	422	338
423	423	291
424	424	290
425	425	289
426	426	329
427	427	288
428	428	304
429	429	314
430	430	283
431	431	288
432	432	326
433	433	331
434	434	321
435	435	308
436	436	296
437	437	296
438	438	308
439	439	314
440	440	304
441	441	328
442	442	298
443	443	310
444	444	322
445	445	271
446	446	271
447	447	300
448	448	304
449	449	326
450	450	308
451	451	281
452	452	302
453	453	302
454	454	311
455	455	309
456	456	315
457	457	313
458	458	301
459	459	292
460	460	322
461	461	320
462	462	327
463	463	293
464	464	257
465	465	306
466	466	265
467	467	298
468	468	289
469	469	326
470	470	261
471	471	314
472	472	328
473	473	281
474	474	307
475	475	306
476	476	273
477	477	297
478	478	299
479	479	318
480	480	310
481	481	301
482	482	309
483	483	280
484	484	319
485	485	294
486	486	295
487	487	284
488	488	295
489	489	289
490	490	286
491	491	333
492	492	278
493	493	299
494	494	315
495	495	304
496	496	323
497	497	327
498	498	291
499	499	320
500	500	329
501	501	311
502	502	294
503	503	282
504	504	302
505	505	271
506	506	277
507	507	311
508	508	305
509	509	287
510	510	276
511	511	306
512	512	349
513	513	330
514	514	273
515	515	321
516	516	302
517	517	304
518	518	286
519	519	282
520	520	296
521	521	269
522	522	292
523	523	329
524	524	285
525	525	291
526	526	287
527	527	301
528	528	265
529	529	271
530	530	299
531	531	250
532	532	270
533	533	330
534	534	321
535	535	283
536	536	291
537	537	280
538	538	300
539	539	291
540	540	301
541	541	260
542	542	271
543	543	260
544	544	291
545	545	306
546	546	284
547	547	272
548	548	252
549	549	256
550	550	279
551	551	291
552	552	325
553	553	303
554	554	278
555	555	267
556	556	284
557	557	294
558	558	276
559	559	290
560	560	293
561	561	278
562	562	281
563	563	251
564	564	281
565	565	261
566	566	297
567	567	313
568	568	264
569	569	268
570	570	280
571	571	312
572	572	272
573	573	277
574	574	294
575	575	319
576	576	283
577	577	294
578	578	234
579	579	272
580	580	267
581	581	286
582	582	286
583	583	277
584	584	263
585	585	263
586	586	268
587	587	273
588	588	266
589	589	282
590	590	265
591	591	273
592	592	253
593	593	287
594	594	258
595	595	252
596	596	285
597	597	271
598	598	263
599	599	272
600	600	274
601	601	245
