Descrizione Campione: 
Inizio misura: 10-11-23 15:57:50
RealTime: 377
LiveTime: 376
N eventi: 320763
Calibrazione: E = 0 * C^2 + 1 * C + 0
Canale	Energia	Eventi
0	0	0
1	1	0
2	2	0
3	3	0
4	4	0
5	5	0
6	6	0
7	7	0
8	8	0
9	9	0
10	10	0
11	11	0
12	12	0
13	13	0
14	14	0
15	15	0
16	16	0
17	17	0
18	18	0
19	19	0
20	20	0
21	21	0
22	22	0
23	23	0
24	24	0
25	25	0
26	26	0
27	27	0
28	28	0
29	29	0
30	30	0
31	31	0
32	32	0
33	33	0
34	34	0
35	35	0
36	36	0
37	37	0
38	38	0
39	39	0
40	40	0
41	41	0
42	42	0
43	43	0
44	44	0
45	45	0
46	46	0
47	47	0
48	48	0
49	49	0
50	50	0
51	51	0
52	52	0
53	53	0
54	54	0
55	55	0
56	56	0
57	57	0
58	58	0
59	59	0
60	60	0
61	61	0
62	62	0
63	63	0
64	64	0
65	65	0
66	66	0
67	67	0
68	68	0
69	69	0
70	70	0
71	71	0
72	72	0
73	73	0
74	74	0
75	75	0
76	76	0
77	77	0
78	78	0
79	79	0
80	80	0
81	81	0
82	82	0
83	83	0
84	84	0
85	85	2
86	86	0
87	87	2
88	88	0
89	89	0
90	90	1
91	91	0
92	92	2
93	93	1
94	94	1
95	95	2
96	96	4
97	97	7
98	98	2
99	99	3
100	100	2
101	101	2
102	102	3
103	103	4
104	104	6
105	105	2
106	106	6
107	107	2
108	108	6
109	109	3
110	110	5
111	111	7
112	112	2
113	113	10
114	114	20
115	115	25
116	116	24
117	117	33
118	118	20
119	119	34
120	120	45
121	121	63
122	122	65
123	123	69
124	124	65
125	125	78
126	126	87
127	127	97
128	128	75
129	129	98
130	130	74
131	131	101
132	132	90
133	133	75
134	134	84
135	135	76
136	136	92
137	137	85
138	138	77
139	139	86
140	140	83
141	141	75
142	142	74
143	143	81
144	144	68
145	145	62
146	146	84
147	147	54
148	148	52
149	149	70
150	150	58
151	151	73
152	152	75
153	153	74
154	154	59
155	155	55
156	156	65
157	157	53
158	158	54
159	159	69
160	160	76
161	161	75
162	162	74
163	163	55
164	164	71
165	165	78
166	166	63
167	167	74
168	168	68
169	169	59
170	170	67
171	171	57
172	172	65
173	173	66
174	174	87
175	175	64
176	176	64
177	177	64
178	178	70
179	179	72
180	180	67
181	181	64
182	182	51
183	183	55
184	184	64
185	185	61
186	186	66
187	187	62
188	188	63
189	189	59
190	190	54
191	191	67
192	192	50
193	193	53
194	194	58
195	195	38
196	196	57
197	197	52
198	198	48
199	199	54
200	200	57
201	201	59
202	202	61
203	203	53
204	204	53
205	205	57
206	206	66
207	207	65
208	208	57
209	209	61
210	210	44
211	211	50
212	212	55
213	213	48
214	214	57
215	215	52
216	216	48
217	217	59
218	218	64
219	219	61
220	220	59
221	221	58
222	222	56
223	223	40
224	224	46
225	225	51
226	226	40
227	227	49
228	228	54
229	229	50
230	230	52
231	231	44
232	232	44
233	233	41
234	234	48
235	235	55
236	236	34
237	237	34
238	238	42
239	239	44
240	240	38
241	241	51
242	242	41
243	243	45
244	244	52
245	245	36
246	246	39
247	247	37
248	248	47
249	249	36
250	250	38
251	251	34
252	252	36
253	253	36
254	254	42
255	255	43
256	256	40
257	257	37
258	258	42
259	259	39
260	260	35
261	261	30
262	262	39
263	263	31
264	264	25
265	265	29
266	266	29
267	267	32
268	268	25
269	269	38
270	270	28
271	271	36
272	272	34
273	273	27
274	274	31
275	275	38
276	276	35
277	277	32
278	278	24
279	279	28
280	280	40
281	281	30
282	282	30
283	283	28
284	284	28
285	285	35
286	286	27
287	287	29
288	288	27
289	289	21
290	290	20
291	291	19
292	292	24
293	293	30
294	294	20
295	295	26
296	296	28
297	297	27
298	298	25
299	299	24
300	300	31
301	301	25
302	302	28
303	303	26
304	304	32
305	305	23
306	306	13
307	307	24
308	308	27
309	309	22
310	310	17
311	311	13
312	312	23
313	313	21
314	314	28
315	315	22
316	316	16
317	317	22
318	318	24
319	319	22
320	320	19
321	321	22
322	322	25
323	323	28
324	324	19
325	325	21
326	326	23
327	327	23
328	328	25
329	329	23
330	330	28
331	331	24
332	332	26
333	333	28
334	334	20
335	335	23
336	336	27
337	337	24
338	338	21
339	339	19
340	340	21
341	341	24
342	342	22
343	343	14
344	344	27
345	345	28
346	346	11
347	347	18
348	348	26
349	349	18
350	350	22
351	351	23
352	352	24
353	353	26
354	354	29
355	355	19
356	356	34
357	357	28
358	358	17
359	359	26
360	360	20
361	361	28
362	362	14
363	363	36
364	364	30
365	365	15
366	366	20
367	367	28
368	368	39
369	369	23
370	370	25
371	371	22
372	372	22
373	373	29
374	374	30
375	375	27
376	376	36
377	377	28
378	378	30
379	379	32
380	380	36
381	381	32
382	382	27
383	383	26
384	384	27
385	385	33
386	386	36
387	387	34
388	388	24
389	389	37
390	390	41
391	391	43
392	392	40
393	393	47
394	394	30
395	395	50
396	396	30
397	397	36
398	398	35
399	399	43
400	400	42
401	401	42
402	402	48
403	403	56
404	404	42
405	405	36
406	406	30
407	407	48
408	408	34
409	409	47
410	410	50
411	411	51
412	412	53
413	413	31
414	414	51
415	415	49
416	416	47
417	417	54
418	418	55
419	419	49
420	420	55
421	421	51
422	422	57
423	423	63
424	424	54
425	425	64
426	426	42
427	427	63
428	428	63
429	429	71
430	430	49
431	431	63
432	432	76
433	433	60
434	434	58
435	435	68
436	436	66
437	437	61
438	438	63
439	439	76
440	440	70
441	441	69
442	442	60
443	443	72
444	444	62
445	445	71
446	446	77
447	447	79
448	448	81
449	449	84
450	450	69
451	451	74
452	452	67
453	453	90
454	454	90
455	455	93
456	456	99
457	457	83
458	458	87
459	459	79
460	460	88
461	461	80
462	462	96
463	463	92
464	464	89
465	465	108
466	466	101
467	467	97
468	468	81
469	469	86
470	470	107
471	471	124
472	472	103
473	473	124
474	474	114
475	475	125
476	476	128
477	477	110
478	478	102
479	479	115
480	480	121
481	481	118
482	482	111
483	483	120
484	484	92
485	485	92
486	486	122
487	487	126
488	488	106
489	489	138
490	490	135
491	491	142
492	492	139
493	493	131
494	494	153
495	495	137
496	496	129
497	497	130
498	498	128
499	499	162
500	500	147
501	501	127
502	502	111
503	503	146
504	504	134
505	505	139
506	506	143
507	507	159
508	508	148
509	509	135
510	510	145
511	511	160
512	512	154
513	513	147
514	514	150
515	515	147
516	516	168
517	517	158
518	518	157
519	519	176
520	520	169
521	521	161
522	522	140
523	523	159
524	524	170
525	525	148
526	526	158
527	527	170
528	528	168
529	529	163
530	530	145
531	531	153
532	532	157
533	533	159
534	534	162
535	535	197
536	536	168
537	537	176
538	538	165
539	539	195
540	540	193
541	541	176
542	542	175
543	543	189
544	544	171
545	545	198
546	546	168
547	547	202
548	548	192
549	549	188
550	550	211
551	551	181
552	552	189
553	553	176
554	554	186
555	555	181
556	556	167
557	557	168
558	558	195
559	559	186
560	560	183
561	561	199
562	562	175
563	563	192
564	564	204
565	565	201
566	566	178
567	567	170
568	568	206
569	569	202
570	570	191
571	571	191
572	572	186
573	573	198
574	574	195
575	575	175
576	576	217
577	577	203
578	578	192
579	579	200
580	580	223
581	581	181
582	582	187
583	583	208
584	584	206
585	585	209
586	586	205
587	587	201
588	588	219
589	589	201
590	590	204
591	591	188
592	592	196
593	593	199
594	594	176
595	595	200
596	596	180
597	597	174
598	598	216
599	599	178
600	600	191
601	601	213
602	602	205
603	603	208
604	604	174
605	605	209
606	606	189
607	607	193
608	608	203
609	609	189
610	610	191
611	611	191
612	612	192
613	613	205
614	614	211
615	615	187
616	616	167
617	617	194
618	618	182
619	619	189
620	620	196
621	621	211
622	622	177
623	623	181
