Descrizione Campione: 
Inizio misura: 10-11-23 15:43:44
RealTime: 309
LiveTime: 308
N eventi: 258932
Calibrazione: E = 0 * C^2 + 1 * C + 0
Canale	Energia	Eventi
0	0	1
1	1	1
2	2	0
3	3	1
4	4	0
5	5	0
6	6	0
7	7	1
8	8	1
9	9	0
10	10	0
11	11	0
12	12	0
13	13	0
14	14	0
15	15	0
16	16	1
17	17	0
18	18	0
19	19	0
20	20	0
21	21	0
22	22	0
23	23	0
24	24	0
25	25	0
26	26	0
27	27	0
28	28	0
29	29	0
30	30	0
31	31	0
32	32	0
33	33	0
34	34	1
35	35	1
36	36	0
37	37	0
38	38	1
39	39	0
40	40	0
41	41	1
42	42	0
43	43	0
44	44	0
45	45	1
46	46	1
47	47	0
48	48	0
49	49	0
50	50	1
51	51	0
52	52	0
53	53	1
54	54	0
55	55	3
56	56	2
57	57	0
58	58	0
59	59	3
60	60	1
61	61	2
62	62	3
63	63	0
64	64	0
65	65	3
66	66	2
67	67	4
68	68	1
69	69	2
70	70	1
71	71	0
72	72	1
73	73	4
74	74	1
75	75	3
76	76	2
77	77	0
78	78	4
79	79	3
80	80	1
81	81	1
82	82	1
83	83	3
84	84	4
85	85	1
86	86	3
87	87	2
88	88	6
89	89	3
90	90	2
91	91	2
92	92	4
93	93	4
94	94	1
95	95	2
96	96	1
97	97	2
98	98	3
99	99	1
100	100	3
101	101	0
102	102	0
103	103	0
104	104	1
105	105	2
106	106	1
107	107	1
108	108	3
109	109	2
110	110	3
111	111	1
112	112	6
113	113	6
114	114	17
115	115	37
116	116	56
117	117	71
118	118	57
119	119	65
120	120	57
121	121	78
122	122	77
123	123	70
124	124	59
125	125	63
126	126	56
127	127	53
128	128	41
129	129	39
130	130	37
131	131	46
132	132	34
133	133	33
134	134	42
135	135	31
136	136	20
137	137	41
138	138	22
139	139	38
140	140	24
141	141	25
142	142	21
143	143	17
144	144	30
145	145	19
146	146	26
147	147	24
148	148	14
149	149	21
150	150	20
151	151	25
152	152	33
153	153	28
154	154	21
155	155	12
156	156	26
157	157	25
158	158	29
159	159	25
160	160	14
161	161	19
162	162	19
163	163	20
164	164	16
165	165	24
166	166	27
167	167	23
168	168	23
169	169	17
170	170	20
171	171	22
172	172	21
173	173	24
174	174	31
175	175	26
176	176	23
177	177	26
178	178	25
179	179	26
180	180	24
181	181	11
182	182	19
183	183	14
184	184	18
185	185	18
186	186	17
187	187	17
188	188	15
189	189	24
190	190	19
191	191	15
192	192	12
193	193	21
194	194	12
195	195	18
196	196	16
197	197	16
198	198	19
199	199	16
200	200	17
201	201	16
202	202	14
203	203	16
204	204	20
205	205	24
206	206	20
207	207	19
208	208	23
209	209	18
210	210	24
211	211	23
212	212	23
213	213	21
214	214	17
215	215	16
216	216	29
217	217	20
218	218	24
219	219	20
220	220	23
221	221	12
222	222	17
223	223	27
224	224	26
225	225	16
226	226	25
227	227	35
228	228	22
229	229	25
230	230	27
231	231	33
232	232	21
233	233	23
234	234	15
235	235	37
236	236	27
237	237	28
238	238	21
239	239	24
240	240	31
241	241	23
242	242	27
243	243	21
244	244	32
245	245	28
246	246	30
247	247	31
248	248	18
249	249	32
250	250	28
251	251	20
252	252	21
253	253	27
254	254	30
255	255	31
256	256	22
257	257	31
258	258	31
259	259	36
260	260	31
261	261	36
262	262	28
263	263	27
264	264	32
265	265	31
266	266	25
267	267	35
268	268	34
269	269	36
270	270	42
271	271	22
272	272	36
273	273	40
274	274	34
275	275	34
276	276	32
277	277	33
278	278	23
279	279	32
280	280	35
281	281	33
282	282	38
283	283	37
284	284	35
285	285	33
286	286	33
287	287	33
288	288	26
289	289	31
290	290	25
291	291	36
292	292	40
293	293	33
294	294	39
295	295	31
296	296	35
297	297	44
298	298	35
299	299	31
300	300	40
301	301	31
302	302	33
303	303	37
304	304	27
305	305	31
306	306	46
307	307	31
308	308	43
309	309	30
310	310	38
311	311	30
312	312	29
313	313	39
314	314	37
315	315	26
316	316	32
317	317	41
318	318	24
319	319	37
320	320	36
321	321	26
322	322	31
323	323	27
324	324	35
325	325	34
326	326	29
327	327	26
328	328	33
329	329	30
330	330	37
331	331	26
332	332	25
333	333	23
334	334	32
335	335	28
336	336	34
337	337	38
338	338	28
339	339	30
340	340	37
341	341	39
342	342	32
343	343	38
344	344	36
345	345	35
346	346	21
347	347	42
348	348	21
349	349	27
350	350	26
351	351	32
352	352	25
353	353	21
354	354	31
355	355	28
356	356	30
357	357	30
358	358	22
359	359	34
360	360	31
361	361	28
362	362	24
363	363	42
364	364	30
365	365	28
366	366	24
367	367	28
368	368	21
369	369	27
370	370	33
371	371	27
372	372	29
373	373	34
374	374	31
375	375	21
376	376	23
377	377	30
378	378	28
379	379	25
380	380	24
381	381	22
382	382	22
383	383	25
384	384	19
385	385	30
386	386	20
387	387	29
388	388	28
389	389	29
390	390	32
391	391	25
392	392	27
393	393	19
394	394	17
395	395	18
396	396	16
397	397	20
398	398	26
399	399	16
400	400	17
401	401	20
402	402	26
403	403	10
404	404	25
405	405	21
406	406	18
407	407	13
408	408	10
409	409	23
410	410	21
411	411	20
412	412	29
413	413	17
414	414	23
415	415	19
416	416	8
417	417	15
418	418	17
419	419	19
420	420	18
421	421	18
422	422	11
423	423	17
424	424	11
425	425	27
426	426	14
427	427	13
428	428	14
429	429	10
430	430	16
431	431	12
432	432	26
433	433	16
434	434	10
435	435	17
436	436	15
437	437	20
438	438	17
439	439	13
440	440	11
441	441	18
442	442	6
443	443	19
444	444	18
445	445	11
446	446	11
447	447	26
448	448	16
449	449	12
450	450	13
451	451	10
452	452	22
453	453	19
454	454	13
455	455	14
456	456	12
457	457	7
458	458	15
459	459	16
460	460	12
461	461	18
462	462	22
463	463	13
464	464	18
465	465	17
466	466	15
467	467	13
468	468	16
469	469	16
470	470	19
471	471	22
472	472	11
473	473	18
474	474	10
475	475	16
476	476	16
477	477	16
478	478	15
479	479	22
480	480	22
481	481	19
482	482	12
483	483	16
484	484	13
485	485	7
486	486	12
487	487	22
488	488	18
489	489	18
490	490	21
491	491	14
492	492	14
493	493	14
494	494	16
495	495	19
496	496	21
497	497	17
498	498	19
499	499	19
500	500	17
501	501	18
502	502	16
503	503	16
504	504	20
505	505	13
506	506	26
507	507	16
508	508	15
509	509	19
510	510	23
511	511	21
512	512	19
513	513	17
514	514	18
515	515	9
516	516	24
517	517	28
518	518	25
519	519	19
520	520	19
521	521	18
522	522	23
523	523	23
524	524	25
525	525	23
526	526	22
527	527	25
528	528	34
529	529	22
530	530	25
531	531	21
532	532	28
533	533	34
534	534	24
535	535	30
536	536	29
537	537	41
538	538	26
539	539	19
540	540	37
541	541	39
542	542	29
543	543	31
544	544	27
545	545	30
546	546	29
547	547	27
548	548	43
549	549	29
550	550	28
551	551	37
552	552	34
553	553	33
554	554	26
555	555	30
556	556	37
557	557	30
558	558	37
559	559	30
560	560	42
561	561	40
562	562	27
563	563	47
564	564	37
565	565	42
566	566	50
567	567	65
568	568	41
569	569	42
570	570	33
571	571	50
572	572	39
573	573	58
574	574	40
575	575	45
576	576	40
577	577	35
578	578	39
579	579	50
580	580	48
581	581	56
582	582	55
583	583	59
584	584	47
585	585	54
586	586	52
587	587	58
588	588	47
589	589	56
590	590	76
591	591	68
592	592	64
593	593	68
594	594	74
595	595	73
596	596	69
597	597	64
598	598	61
599	599	76
600	600	70
601	601	66
602	602	59
603	603	87
604	604	71
605	605	61
606	606	75
607	607	62
608	608	81
609	609	60
610	610	66
611	611	74
612	612	76
613	613	80
614	614	72
615	615	85
616	616	88
617	617	77
618	618	111
619	619	89
620	620	83
621	621	100
622	622	84
623	623	77
624	624	77
625	625	80
626	626	84
627	627	91
628	628	78
629	629	89
630	630	94
631	631	105
632	632	85
633	633	103
634	634	93
635	635	107
636	636	88
637	637	106
638	638	112
639	639	112
640	640	98
641	641	92
642	642	98
643	643	96
644	644	95
645	645	121
646	646	91
647	647	127
648	648	109
649	649	112
650	650	109
651	651	118
652	652	123
653	653	118
654	654	111
655	655	112
656	656	128
657	657	110
658	658	107
659	659	134
660	660	136
661	661	124
662	662	110
663	663	101
664	664	123
665	665	130
666	666	135
667	667	117
668	668	116
669	669	148
670	670	121
671	671	131
672	672	123
673	673	125
674	674	104
675	675	111
676	676	111
677	677	142
678	678	149
679	679	131
680	680	136
681	681	113
682	682	141
683	683	144
684	684	148
685	685	149
686	686	127
687	687	141
688	688	130
689	689	153
690	690	136
691	691	124
692	692	137
693	693	158
694	694	126
695	695	135
696	696	137
697	697	123
698	698	161
699	699	148
700	700	129
701	701	147
702	702	130
703	703	145
704	704	149
705	705	154
706	706	158
707	707	153
708	708	141
709	709	127
710	710	145
711	711	156
712	712	170
713	713	142
714	714	150
715	715	130
716	716	158
717	717	137
718	718	143
719	719	125
720	720	153
721	721	162
722	722	162
723	723	168
724	724	153
725	725	140
726	726	149
727	727	156
728	728	150
729	729	146
730	730	145
731	731	156
732	732	149
733	733	151
734	734	160
735	735	163
736	736	154
737	737	158
738	738	158
739	739	162
740	740	158
741	741	136
742	742	151
743	743	125
744	744	136
745	745	140
746	746	151
747	747	139
748	748	169
749	749	151
750	750	154
751	751	156
752	752	144
753	753	154
754	754	145
755	755	139
756	756	138
757	757	138
758	758	147
759	759	134
760	760	144
761	761	155
762	762	132
763	763	137
764	764	128
765	765	148
766	766	144
767	767	148
768	768	150
769	769	138
770	770	109
771	771	118
772	772	121
773	773	147
774	774	122
775	775	130
776	776	140
777	777	157
778	778	133
779	779	114
780	780	133
781	781	122
782	782	141
783	783	124
784	784	138
785	785	133
786	786	127
787	787	117
788	788	121
789	789	108
790	790	109
791	791	125
792	792	133
793	793	129
794	794	136
795	795	107
796	796	122
797	797	136
798	798	123
799	799	115
800	800	125
801	801	112
802	802	94
803	803	114
804	804	134
805	805	111
806	806	111
807	807	98
808	808	123
809	809	134
810	810	129
811	811	121
812	812	119
813	813	117
814	814	124
815	815	101
816	816	104
817	817	119
818	818	102
819	819	99
820	820	99
821	821	96
822	822	115
823	823	114
824	824	93
825	825	107
826	826	103
827	827	89
828	828	97
829	829	79
830	830	88
831	831	86
832	832	111
833	833	96
834	834	83
835	835	89
836	836	102
837	837	104
838	838	92
839	839	80
840	840	98
841	841	100
842	842	104
843	843	94
844	844	79
845	845	88
846	846	79
847	847	88
848	848	86
849	849	73
850	850	83
851	851	82
852	852	81
853	853	76
854	854	81
855	855	70
856	856	71
857	857	77
858	858	71
859	859	81
860	860	65
861	861	62
862	862	67
863	863	76
864	864	73
865	865	71
866	866	61
867	867	69
868	868	62
869	869	64
870	870	74
871	871	88
872	872	63
873	873	49
874	874	79
875	875	65
876	876	59
877	877	71
878	878	55
879	879	70
880	880	52
881	881	52
882	882	60
883	883	58
884	884	57
885	885	54
886	886	50
887	887	51
888	888	54
889	889	63
890	890	52
891	891	39
892	892	55
893	893	49
894	894	52
895	895	39
896	896	46
897	897	41
898	898	48
899	899	33
900	900	47
901	901	36
902	902	53
903	903	34
904	904	46
905	905	34
906	906	40
907	907	45
908	908	49
909	909	50
910	910	38
911	911	42
912	912	33
913	913	40
914	914	28
915	915	39
916	916	41
917	917	34
918	918	46
919	919	44
920	920	36
921	921	32
922	922	30
923	923	22
924	924	36
925	925	32
926	926	32
927	927	29
928	928	35
929	929	36
930	930	29
931	931	31
932	932	23
933	933	24
934	934	29
935	935	23
936	936	41
937	937	31
938	938	22
939	939	34
940	940	27
941	941	28
942	942	27
943	943	22
944	944	29
945	945	20
946	946	26
947	947	23
948	948	29
949	949	24
950	950	25
951	951	29
952	952	29
953	953	30
954	954	21
955	955	24
956	956	22
957	957	22
958	958	23
959	959	25
960	960	27
961	961	19
962	962	18
963	963	20
964	964	18
965	965	20
966	966	18
967	967	20
968	968	23
969	969	27
970	970	21
971	971	22
972	972	11
973	973	19
974	974	17
975	975	24
976	976	16
977	977	16
978	978	12
979	979	14
980	980	18
981	981	14
982	982	10
983	983	18
984	984	11
985	985	14
986	986	15
987	987	9
988	988	12
989	989	13
990	990	19
991	991	11
992	992	14
993	993	13
994	994	13
995	995	13
996	996	9
997	997	8
998	998	14
999	999	12
1000	1000	10
1001	1001	16
1002	1002	6
1003	1003	9
1004	1004	14
1005	1005	8
1006	1006	10
1007	1007	8
1008	1008	8
1009	1009	6
1010	1010	13
1011	1011	7
1012	1012	15
1013	1013	11
1014	1014	11
1015	1015	6
1016	1016	8
1017	1017	11
1018	1018	8
1019	1019	10
1020	1020	10
1021	1021	9
1022	1022	13
1023	1023	7
1024	1024	10
1025	1025	10
1026	1026	7
1027	1027	8
1028	1028	10
1029	1029	9
1030	1030	8
1031	1031	9
1032	1032	9
1033	1033	12
1034	1034	5
1035	1035	11
1036	1036	8
1037	1037	6
1038	1038	4
1039	1039	10
1040	1040	9
1041	1041	9
1042	1042	9
1043	1043	4
1044	1044	4
1045	1045	5
1046	1046	6
1047	1047	8
1048	1048	9
1049	1049	6
1050	1050	11
1051	1051	8
1052	1052	3
1053	1053	6
1054	1054	14
1055	1055	9
1056	1056	5
1057	1057	7
1058	1058	9
1059	1059	10
1060	1060	12
1061	1061	4
1062	1062	6
1063	1063	2
1064	1064	11
1065	1065	3
1066	1066	3
1067	1067	9
1068	1068	7
1069	1069	9
1070	1070	3
1071	1071	5
1072	1072	14
1073	1073	6
1074	1074	6
1075	1075	7
1076	1076	6
1077	1077	7
1078	1078	10
1079	1079	7
1080	1080	4
1081	1081	7
1082	1082	4
1083	1083	8
1084	1084	9
1085	1085	7
1086	1086	10
1087	1087	7
1088	1088	4
1089	1089	6
1090	1090	8
1091	1091	12
1092	1092	4
1093	1093	7
1094	1094	2
1095	1095	7
1096	1096	9
1097	1097	3
1098	1098	3
1099	1099	7
1100	1100	13
1101	1101	10
1102	1102	3
1103	1103	7
1104	1104	9
1105	1105	3
1106	1106	6
1107	1107	6
1108	1108	11
1109	1109	9
1110	1110	2
1111	1111	4
1112	1112	5
1113	1113	5
1114	1114	5
1115	1115	4
1116	1116	7
1117	1117	5
1118	1118	5
1119	1119	8
1120	1120	12
1121	1121	7
1122	1122	4
1123	1123	4
1124	1124	5
1125	1125	5
1126	1126	11
1127	1127	4
1128	1128	7
1129	1129	10
1130	1130	5
1131	1131	4
1132	1132	7
1133	1133	4
1134	1134	6
1135	1135	9
1136	1136	2
1137	1137	4
1138	1138	9
1139	1139	11
1140	1140	9
1141	1141	7
1142	1142	8
1143	1143	9
1144	1144	9
1145	1145	6
1146	1146	6
1147	1147	4
1148	1148	4
1149	1149	3
1150	1150	9
1151	1151	6
1152	1152	7
1153	1153	4
1154	1154	10
1155	1155	6
