Descrizione Campione: 
Inizio misura: 08-11-23 18:02:59
RealTime: 182
LiveTime: 181
N eventi: 523994
Calibrazione: E = 0 * C^2 + 1 * C + 0
Canale	Energia	Eventi
0	0	0
1	1	0
2	2	0
3	3	0
4	4	0
5	5	0
6	6	0
7	7	0
8	8	0
9	9	0
10	10	0
11	11	0
12	12	0
13	13	0
14	14	0
15	15	1
16	16	0
17	17	0
18	18	1
19	19	0
20	20	0
21	21	0
22	22	0
23	23	0
24	24	0
25	25	0
26	26	0
27	27	0
28	28	0
29	29	0
30	30	0
31	31	0
32	32	0
33	33	1
34	34	0
35	35	0
36	36	0
37	37	0
38	38	0
39	39	0
40	40	0
41	41	1
42	42	1
43	43	0
44	44	0
45	45	0
46	46	0
47	47	0
48	48	0
49	49	1
50	50	1
51	51	2
52	52	0
53	53	0
54	54	0
55	55	1
56	56	3
57	57	0
58	58	1
59	59	1
60	60	0
61	61	0
62	62	1
63	63	1
64	64	2
65	65	2
66	66	3
67	67	2
68	68	7
69	69	4
70	70	3
71	71	6
72	72	6
73	73	5
74	74	6
75	75	6
76	76	3
77	77	6
78	78	5
79	79	5
80	80	6
81	81	4
82	82	12
83	83	8
84	84	12
85	85	13
86	86	9
87	87	8
88	88	11
89	89	10
90	90	10
91	91	19
92	92	9
93	93	14
94	94	11
95	95	23
96	96	16
97	97	24
98	98	17
99	99	16
100	100	20
101	101	15
102	102	15
103	103	16
104	104	15
105	105	9
106	106	14
107	107	15
108	108	15
109	109	20
110	110	13
111	111	13
112	112	14
113	113	15
114	114	16
115	115	17
116	116	25
117	117	24
118	118	30
119	119	50
120	120	50
121	121	65
122	122	68
123	123	70
124	124	68
125	125	80
126	126	77
127	127	66
128	128	70
129	129	60
130	130	65
131	131	79
132	132	58
133	133	63
134	134	66
135	135	70
136	136	71
137	137	59
138	138	56
139	139	61
140	140	65
141	141	57
142	142	70
143	143	53
144	144	66
145	145	55
146	146	51
147	147	52
148	148	47
149	149	56
150	150	63
151	151	49
152	152	49
153	153	42
154	154	58
155	155	48
156	156	68
157	157	47
158	158	46
159	159	38
160	160	42
161	161	47
162	162	57
163	163	51
164	164	55
165	165	55
166	166	46
167	167	41
168	168	45
169	169	49
170	170	38
171	171	67
172	172	47
173	173	58
174	174	42
175	175	51
176	176	50
177	177	56
178	178	52
179	179	47
180	180	47
181	181	56
182	182	50
183	183	57
184	184	41
185	185	51
186	186	49
187	187	24
188	188	39
189	189	40
190	190	44
191	191	35
192	192	44
193	193	51
194	194	50
195	195	42
196	196	43
197	197	47
198	198	40
199	199	46
200	200	44
201	201	49
202	202	47
203	203	51
204	204	45
205	205	49
206	206	36
207	207	47
208	208	50
209	209	40
210	210	47
211	211	40
212	212	58
213	213	58
214	214	50
215	215	36
216	216	56
217	217	60
218	218	50
219	219	57
220	220	45
221	221	42
222	222	43
223	223	42
224	224	44
225	225	54
226	226	54
227	227	39
228	228	52
229	229	44
230	230	50
231	231	40
232	232	43
233	233	48
234	234	46
235	235	52
236	236	45
237	237	55
238	238	63
239	239	47
240	240	57
241	241	46
242	242	52
243	243	58
244	244	54
245	245	51
246	246	47
247	247	57
248	248	37
249	249	55
250	250	55
251	251	53
252	252	40
253	253	54
254	254	47
255	255	44
256	256	40
257	257	38
258	258	44
259	259	53
260	260	41
261	261	51
262	262	37
263	263	43
264	264	57
265	265	52
266	266	58
267	267	39
268	268	46
269	269	45
270	270	49
271	271	48
272	272	40
273	273	43
274	274	45
275	275	59
276	276	32
277	277	35
278	278	38
279	279	47
280	280	46
281	281	35
282	282	32
283	283	49
284	284	51
285	285	41
286	286	32
287	287	46
288	288	47
289	289	51
290	290	43
291	291	42
292	292	39
293	293	44
294	294	39
295	295	35
296	296	33
297	297	38
298	298	39
299	299	45
300	300	36
301	301	46
302	302	43
303	303	42
304	304	44
305	305	44
306	306	33
307	307	48
308	308	50
309	309	41
310	310	44
311	311	41
312	312	39
313	313	25
314	314	38
315	315	39
316	316	36
317	317	36
318	318	23
319	319	28
320	320	34
321	321	44
322	322	46
323	323	31
324	324	41
325	325	18
326	326	31
327	327	26
328	328	35
329	329	40
330	330	33
331	331	40
332	332	27
333	333	27
334	334	28
335	335	43
336	336	31
337	337	34
338	338	34
339	339	23
340	340	22
341	341	38
342	342	32
343	343	25
344	344	36
345	345	38
346	346	33
347	347	28
348	348	48
349	349	31
350	350	39
351	351	33
352	352	21
353	353	34
354	354	34
355	355	30
356	356	26
357	357	35
358	358	36
359	359	37
360	360	36
361	361	30
362	362	26
363	363	32
364	364	31
365	365	31
366	366	36
367	367	37
368	368	31
369	369	26
370	370	23
371	371	24
372	372	33
373	373	27
374	374	32
375	375	27
376	376	27
377	377	28
378	378	22
379	379	22
380	380	20
381	381	31
382	382	31
383	383	31
384	384	37
385	385	31
386	386	33
387	387	26
388	388	39
389	389	26
390	390	36
391	391	36
392	392	33
393	393	24
394	394	41
395	395	35
396	396	30
397	397	39
398	398	35
399	399	30
400	400	31
401	401	33
402	402	29
403	403	29
404	404	25
405	405	29
406	406	38
407	407	37
408	408	40
409	409	36
410	410	38
411	411	36
412	412	37
413	413	36
414	414	34
415	415	27
416	416	45
417	417	35
418	418	38
419	419	37
420	420	51
421	421	43
422	422	33
423	423	39
424	424	34
425	425	39
426	426	39
427	427	45
428	428	38
429	429	43
430	430	41
431	431	43
432	432	42
433	433	34
434	434	50
435	435	55
436	436	52
437	437	46
438	438	57
439	439	59
440	440	40
441	441	55
442	442	59
443	443	49
444	444	38
445	445	55
446	446	40
447	447	58
448	448	51
449	449	46
450	450	51
451	451	54
452	452	46
453	453	57
454	454	57
455	455	66
456	456	53
457	457	61
458	458	59
459	459	63
460	460	74
461	461	70
462	462	57
463	463	58
464	464	74
465	465	61
466	466	60
467	467	62
468	468	61
469	469	67
470	470	71
471	471	70
472	472	78
473	473	71
474	474	61
475	475	74
476	476	76
477	477	66
478	478	63
479	479	68
480	480	88
481	481	62
482	482	72
483	483	80
484	484	92
485	485	83
486	486	71
487	487	84
488	488	76
489	489	89
490	490	109
491	491	93
492	492	91
493	493	81
494	494	76
495	495	108
496	496	94
497	497	101
498	498	92
499	499	91
500	500	97
501	501	106
502	502	109
503	503	108
504	504	102
505	505	104
506	506	89
507	507	105
508	508	100
509	509	108
510	510	118
511	511	113
512	512	100
513	513	96
514	514	98
515	515	108
516	516	101
517	517	123
518	518	134
519	519	130
520	520	117
521	521	122
522	522	123
523	523	120
524	524	132
525	525	165
526	526	122
527	527	152
528	528	129
529	529	136
530	530	126
531	531	133
532	532	123
533	533	146
534	534	162
535	535	131
536	536	171
537	537	156
538	538	146
539	539	148
540	540	156
541	541	148
542	542	151
543	543	164
544	544	175
545	545	143
546	546	166
547	547	160
548	548	162
549	549	169
550	550	170
551	551	140
552	552	147
553	553	190
554	554	154
555	555	153
556	556	182
557	557	157
558	558	170
559	559	145
560	560	154
561	561	200
562	562	188
563	563	188
564	564	186
565	565	181
566	566	186
567	567	173
568	568	189
569	569	184
570	570	184
571	571	172
572	572	182
573	573	201
574	574	204
575	575	200
576	576	186
577	577	182
578	578	209
579	579	179
580	580	227
581	581	204
582	582	221
583	583	217
584	584	209
585	585	250
586	586	209
587	587	220
588	588	235
589	589	226
590	590	192
591	591	230
592	592	197
593	593	200
594	594	214
595	595	224
596	596	252
597	597	197
598	598	226
599	599	211
600	600	229
601	601	242
602	602	231
603	603	246
604	604	205
605	605	223
606	606	232
607	607	222
608	608	257
609	609	224
610	610	240
611	611	229
612	612	265
613	613	221
614	614	229
615	615	225
616	616	219
617	617	244
618	618	220
619	619	236
620	620	237
621	621	220
622	622	279
623	623	242
