Descrizione Campione: 
Inizio misura: 10-11-23 15:19:21
RealTime: 303
LiveTime: 302
N eventi: 251547
Calibrazione: E = 0 * C^2 + 1 * C + 0
Canale	Energia	Eventi
0	0	0
1	1	0
2	2	0
3	3	0
4	4	0
5	5	0
6	6	0
7	7	0
8	8	0
9	9	0
10	10	0
11	11	1
12	12	0
13	13	0
14	14	1
15	15	0
16	16	0
17	17	0
18	18	0
19	19	0
20	20	0
21	21	0
22	22	0
23	23	0
24	24	1
25	25	0
26	26	0
27	27	0
28	28	0
29	29	0
30	30	1
31	31	0
32	32	1
33	33	1
34	34	2
35	35	0
36	36	0
37	37	1
38	38	1
39	39	0
40	40	2
41	41	0
42	42	0
43	43	0
44	44	0
45	45	0
46	46	0
47	47	1
48	48	0
49	49	1
50	50	1
51	51	0
52	52	1
53	53	0
54	54	0
55	55	0
56	56	0
57	57	0
58	58	1
59	59	2
60	60	1
61	61	1
62	62	0
63	63	1
64	64	1
65	65	1
66	66	1
67	67	0
68	68	3
69	69	1
70	70	2
71	71	0
72	72	1
73	73	0
74	74	0
75	75	0
76	76	0
77	77	1
78	78	5
79	79	1
80	80	2
81	81	3
82	82	1
83	83	1
84	84	2
85	85	4
86	86	1
87	87	0
88	88	4
89	89	2
90	90	1
91	91	0
92	92	3
93	93	1
94	94	4
95	95	2
96	96	2
97	97	1
98	98	0
99	99	3
100	100	2
101	101	2
102	102	2
103	103	7
104	104	2
105	105	1
106	106	1
107	107	3
108	108	1
109	109	2
110	110	9
111	111	6
112	112	7
113	113	19
114	114	30
115	115	29
116	116	34
117	117	30
118	118	28
119	119	30
120	120	37
121	121	30
122	122	36
123	123	11
124	124	14
125	125	24
126	126	31
127	127	18
128	128	22
129	129	17
130	130	24
131	131	19
132	132	19
133	133	22
134	134	15
135	135	20
136	136	21
137	137	20
138	138	14
139	139	15
140	140	16
141	141	13
142	142	14
143	143	17
144	144	16
145	145	18
146	146	14
147	147	10
148	148	28
149	149	16
150	150	18
151	151	20
152	152	18
153	153	24
154	154	14
155	155	16
156	156	15
157	157	18
158	158	13
159	159	19
160	160	16
161	161	16
162	162	21
163	163	17
164	164	19
165	165	18
166	166	26
167	167	25
168	168	26
169	169	16
170	170	13
171	171	24
172	172	33
173	173	28
174	174	20
175	175	23
176	176	18
177	177	28
178	178	30
179	179	28
180	180	21
181	181	19
182	182	16
183	183	29
184	184	20
185	185	23
186	186	16
187	187	27
188	188	21
189	189	16
190	190	23
191	191	24
192	192	30
193	193	26
194	194	26
195	195	18
196	196	23
197	197	25
198	198	21
199	199	20
200	200	18
201	201	23
202	202	29
203	203	22
204	204	27
205	205	17
206	206	25
207	207	35
208	208	26
209	209	33
210	210	31
211	211	33
212	212	32
213	213	36
214	214	33
215	215	24
216	216	37
217	217	33
218	218	30
219	219	30
220	220	28
221	221	33
222	222	32
223	223	23
224	224	30
225	225	31
226	226	34
227	227	33
228	228	34
229	229	36
230	230	35
231	231	30
232	232	54
233	233	30
234	234	28
235	235	34
236	236	43
237	237	28
238	238	30
239	239	31
240	240	44
241	241	38
242	242	30
243	243	34
244	244	35
245	245	36
246	246	47
247	247	46
248	248	34
249	249	33
250	250	42
251	251	38
252	252	27
253	253	30
254	254	36
255	255	35
256	256	37
257	257	44
258	258	30
259	259	36
260	260	21
261	261	42
262	262	40
263	263	28
264	264	41
265	265	32
266	266	32
267	267	40
268	268	39
269	269	39
270	270	32
271	271	40
272	272	29
273	273	41
274	274	34
275	275	33
276	276	39
277	277	38
278	278	45
279	279	41
280	280	39
281	281	28
282	282	35
283	283	37
284	284	38
285	285	33
286	286	35
287	287	37
288	288	32
289	289	52
290	290	39
291	291	41
292	292	33
293	293	35
294	294	25
295	295	27
296	296	32
297	297	43
298	298	34
299	299	36
300	300	25
301	301	16
302	302	27
303	303	28
304	304	32
305	305	25
306	306	36
307	307	24
308	308	30
309	309	24
310	310	31
311	311	50
312	312	29
313	313	32
314	314	36
315	315	33
316	316	31
317	317	40
318	318	35
319	319	25
320	320	36
321	321	28
322	322	24
323	323	26
324	324	26
325	325	36
326	326	46
327	327	26
328	328	27
329	329	31
330	330	34
331	331	33
332	332	29
333	333	24
334	334	28
335	335	22
336	336	34
337	337	49
338	338	22
339	339	22
340	340	19
341	341	18
342	342	28
343	343	23
344	344	21
345	345	17
346	346	19
347	347	24
348	348	24
349	349	19
350	350	31
351	351	27
352	352	18
353	353	14
354	354	21
355	355	10
356	356	26
357	357	12
358	358	18
359	359	17
360	360	21
361	361	26
362	362	12
363	363	18
364	364	12
365	365	22
366	366	20
367	367	17
368	368	21
369	369	15
370	370	18
371	371	11
372	372	17
373	373	24
374	374	17
375	375	24
376	376	20
377	377	22
378	378	12
379	379	12
380	380	19
381	381	13
382	382	14
383	383	19
384	384	25
385	385	23
386	386	22
387	387	12
388	388	26
389	389	23
390	390	23
391	391	26
392	392	14
393	393	18
394	394	12
395	395	13
396	396	20
397	397	13
398	398	14
399	399	20
400	400	18
401	401	22
402	402	12
403	403	21
404	404	14
405	405	17
406	406	24
407	407	10
408	408	11
409	409	19
410	410	11
411	411	17
412	412	20
413	413	12
414	414	15
415	415	18
416	416	15
417	417	13
418	418	15
419	419	19
420	420	20
421	421	20
422	422	18
423	423	17
424	424	20
425	425	16
426	426	16
427	427	13
428	428	26
429	429	26
430	430	22
431	431	18
432	432	16
433	433	19
434	434	16
435	435	15
436	436	24
437	437	18
438	438	27
439	439	25
440	440	17
441	441	23
442	442	23
443	443	21
444	444	25
445	445	16
446	446	18
447	447	18
448	448	19
449	449	22
450	450	21
451	451	31
452	452	29
453	453	21
454	454	28
455	455	26
456	456	25
457	457	18
458	458	31
459	459	31
460	460	26
461	461	21
462	462	18
463	463	21
464	464	24
465	465	31
466	466	22
467	467	28
468	468	27
469	469	30
470	470	31
471	471	34
472	472	26
473	473	42
474	474	32
475	475	44
476	476	29
477	477	36
478	478	37
479	479	33
480	480	43
481	481	32
482	482	34
483	483	42
484	484	46
485	485	33
486	486	44
487	487	29
488	488	42
489	489	46
490	490	39
491	491	36
492	492	42
493	493	40
494	494	38
495	495	44
496	496	42
497	497	49
498	498	45
499	499	49
500	500	42
501	501	55
502	502	47
503	503	53
504	504	59
505	505	65
506	506	69
507	507	61
508	508	58
509	509	54
510	510	61
511	511	53
512	512	52
513	513	76
514	514	56
515	515	68
516	516	54
517	517	59
518	518	60
519	519	59
520	520	66
521	521	72
522	522	60
523	523	58
524	524	70
525	525	75
526	526	69
527	527	66
528	528	75
529	529	79
530	530	68
531	531	87
532	532	76
533	533	85
534	534	78
535	535	93
536	536	81
537	537	71
538	538	86
539	539	89
540	540	80
541	541	87
542	542	98
543	543	108
544	544	108
545	545	110
546	546	90
547	547	95
548	548	91
549	549	90
550	550	75
551	551	96
552	552	118
553	553	102
554	554	89
555	555	99
556	556	100
557	557	106
558	558	116
559	559	100
560	560	116
561	561	112
562	562	89
563	563	114
564	564	118
565	565	132
566	566	118
567	567	124
568	568	119
569	569	164
570	570	106
571	571	111
572	572	119
573	573	113
574	574	107
575	575	111
576	576	118
577	577	137
578	578	133
579	579	114
580	580	119
581	581	122
582	582	126
583	583	155
584	584	125
585	585	130
586	586	123
587	587	125
588	588	141
589	589	121
590	590	150
591	591	131
592	592	119
593	593	150
594	594	114
595	595	139
596	596	138
597	597	142
598	598	131
599	599	120
600	600	150
601	601	164
602	602	139
603	603	132
604	604	161
605	605	149
606	606	153
607	607	170
608	608	189
609	609	166
610	610	163
611	611	153
612	612	124
613	613	155
614	614	158
615	615	151
616	616	149
617	617	157
618	618	130
619	619	147
620	620	149
621	621	167
622	622	145
623	623	144
