Descrizione Campione: 
Inizio misura: 10-11-23 15:11:22
RealTime: 347
LiveTime: 346
N eventi: 287424
Calibrazione: E = 0 * C^2 + 1 * C + 0
Canale	Energia	Eventi
0	0	0
1	1	1
2	2	0
3	3	0
4	4	0
5	5	0
6	6	0
7	7	0
8	8	1
9	9	0
10	10	0
11	11	0
12	12	0
13	13	0
14	14	0
15	15	1
16	16	0
17	17	0
18	18	0
19	19	0
20	20	1
21	21	0
22	22	1
23	23	0
24	24	0
25	25	0
26	26	0
27	27	0
28	28	1
29	29	0
30	30	1
31	31	0
32	32	0
33	33	1
34	34	0
35	35	0
36	36	0
37	37	0
38	38	0
39	39	0
40	40	0
41	41	0
42	42	0
43	43	0
44	44	0
45	45	0
46	46	2
47	47	1
48	48	0
49	49	1
50	50	0
51	51	1
52	52	0
53	53	1
54	54	0
55	55	1
56	56	0
57	57	1
58	58	0
59	59	0
60	60	1
61	61	3
62	62	1
63	63	3
64	64	1
65	65	1
66	66	2
67	67	2
68	68	2
69	69	5
70	70	2
71	71	2
72	72	2
73	73	2
74	74	1
75	75	3
76	76	7
77	77	2
78	78	1
79	79	1
80	80	8
81	81	1
82	82	1
83	83	1
84	84	0
85	85	2
86	86	5
87	87	0
88	88	4
89	89	4
90	90	1
91	91	1
92	92	0
93	93	3
94	94	3
95	95	5
96	96	1
97	97	2
98	98	2
99	99	2
100	100	1
101	101	1
102	102	2
103	103	2
104	104	0
105	105	5
106	106	0
107	107	1
108	108	4
109	109	2
110	110	2
111	111	6
112	112	18
113	113	15
114	114	32
115	115	47
116	116	41
117	117	48
118	118	34
119	119	30
120	120	35
121	121	32
122	122	36
123	123	41
124	124	33
125	125	26
126	126	33
127	127	27
128	128	21
129	129	34
130	130	16
131	131	20
132	132	22
133	133	23
134	134	20
135	135	14
136	136	19
137	137	16
138	138	27
139	139	21
140	140	20
141	141	15
142	142	23
143	143	22
144	144	12
145	145	19
146	146	19
147	147	20
148	148	20
149	149	20
150	150	21
151	151	13
152	152	18
153	153	21
154	154	21
155	155	16
156	156	13
157	157	22
158	158	18
159	159	21
160	160	22
161	161	20
162	162	20
163	163	24
164	164	17
165	165	15
166	166	18
167	167	18
168	168	23
169	169	24
170	170	20
171	171	24
172	172	12
173	173	22
174	174	19
175	175	24
176	176	23
177	177	20
178	178	20
179	179	15
180	180	18
181	181	17
182	182	23
183	183	24
184	184	21
185	185	12
186	186	20
187	187	24
188	188	24
189	189	20
190	190	24
191	191	24
192	192	22
193	193	25
194	194	20
195	195	17
196	196	18
197	197	20
198	198	27
199	199	23
200	200	22
201	201	28
202	202	30
203	203	27
204	204	24
205	205	19
206	206	33
207	207	28
208	208	18
209	209	28
210	210	35
211	211	25
212	212	14
213	213	38
214	214	16
215	215	25
216	216	23
217	217	28
218	218	27
219	219	37
220	220	25
221	221	21
222	222	21
223	223	26
224	224	23
225	225	30
226	226	28
227	227	27
228	228	46
229	229	42
230	230	34
231	231	34
232	232	34
233	233	36
234	234	22
235	235	28
236	236	28
237	237	31
238	238	43
239	239	37
240	240	26
241	241	31
242	242	28
243	243	34
244	244	27
245	245	40
246	246	38
247	247	29
248	248	34
249	249	27
250	250	31
251	251	26
252	252	34
253	253	40
254	254	37
255	255	35
256	256	34
257	257	27
258	258	23
259	259	33
260	260	34
261	261	35
262	262	33
263	263	41
264	264	34
265	265	44
266	266	36
267	267	44
268	268	22
269	269	39
270	270	41
271	271	37
272	272	46
273	273	45
274	274	38
275	275	47
276	276	33
277	277	43
278	278	42
279	279	31
280	280	41
281	281	34
282	282	40
283	283	39
284	284	36
285	285	41
286	286	28
287	287	46
288	288	41
289	289	51
290	290	40
291	291	28
292	292	42
293	293	40
294	294	32
295	295	37
296	296	43
297	297	31
298	298	39
299	299	35
300	300	39
301	301	32
302	302	39
303	303	35
304	304	35
305	305	27
306	306	35
307	307	34
308	308	43
309	309	33
310	310	42
311	311	34
312	312	37
313	313	34
314	314	38
315	315	37
316	316	34
317	317	36
318	318	45
319	319	37
320	320	35
321	321	30
322	322	34
323	323	28
324	324	22
325	325	46
326	326	31
327	327	33
328	328	31
329	329	29
330	330	36
331	331	27
332	332	42
333	333	39
334	334	38
335	335	41
336	336	50
337	337	44
338	338	29
339	339	28
340	340	41
341	341	27
342	342	23
343	343	25
344	344	26
345	345	31
346	346	24
347	347	23
348	348	34
349	349	24
350	350	36
351	351	26
352	352	32
353	353	26
354	354	32
355	355	35
356	356	32
357	357	28
358	358	17
359	359	29
360	360	25
361	361	20
362	362	29
363	363	18
364	364	31
365	365	32
366	366	25
367	367	24
368	368	20
369	369	29
370	370	32
371	371	33
372	372	18
373	373	29
374	374	23
375	375	20
376	376	23
377	377	26
378	378	18
379	379	20
380	380	23
381	381	26
382	382	22
383	383	19
384	384	14
385	385	23
386	386	27
387	387	17
388	388	22
389	389	26
390	390	18
391	391	20
392	392	16
393	393	21
394	394	22
395	395	24
396	396	14
397	397	14
398	398	22
399	399	24
400	400	21
401	401	20
402	402	11
403	403	20
404	404	19
405	405	22
406	406	13
407	407	13
408	408	18
409	409	9
410	410	18
411	411	11
412	412	15
413	413	16
414	414	22
415	415	10
416	416	12
417	417	19
418	418	15
419	419	17
420	420	15
421	421	18
422	422	17
423	423	13
424	424	30
425	425	16
426	426	16
427	427	15
428	428	14
429	429	28
430	430	15
431	431	11
432	432	18
433	433	19
434	434	24
435	435	10
436	436	16
437	437	30
438	438	16
439	439	12
440	440	19
441	441	11
442	442	14
443	443	19
444	444	16
445	445	18
446	446	21
447	447	14
448	448	19
449	449	17
450	450	19
451	451	8
452	452	17
453	453	16
454	454	16
455	455	19
456	456	14
457	457	17
458	458	12
459	459	17
460	460	21
461	461	14
462	462	8
463	463	13
464	464	20
465	465	15
466	466	23
467	467	15
468	468	17
469	469	17
470	470	16
471	471	20
472	472	23
473	473	30
474	474	18
475	475	15
476	476	23
477	477	20
478	478	14
479	479	24
480	480	19
481	481	23
482	482	22
483	483	27
484	484	28
485	485	26
486	486	20
487	487	17
488	488	26
489	489	18
490	490	34
491	491	17
492	492	19
493	493	30
494	494	27
495	495	28
496	496	28
497	497	20
498	498	19
499	499	21
500	500	28
501	501	23
502	502	19
503	503	29
504	504	26
505	505	28
506	506	41
507	507	21
508	508	29
509	509	23
510	510	29
511	511	19
512	512	23
513	513	27
514	514	28
515	515	18
516	516	33
517	517	41
518	518	29
519	519	24
520	520	33
521	521	26
522	522	35
523	523	34
524	524	44
525	525	33
526	526	28
527	527	39
528	528	40
529	529	31
530	530	40
531	531	35
532	532	45
533	533	39
534	534	45
535	535	43
536	536	37
537	537	40
538	538	43
539	539	48
540	540	44
541	541	58
542	542	42
543	543	41
544	544	46
545	545	58
546	546	44
547	547	51
548	548	42
549	549	57
550	550	63
551	551	43
552	552	44
553	553	58
554	554	51
555	555	59
556	556	46
557	557	66
558	558	53
559	559	54
560	560	47
561	561	53
562	562	56
563	563	65
564	564	64
565	565	61
566	566	55
567	567	63
568	568	63
569	569	52
570	570	69
571	571	71
572	572	61
573	573	66
574	574	84
575	575	76
576	576	64
577	577	62
578	578	64
579	579	76
580	580	72
581	581	68
582	582	82
583	583	68
584	584	76
585	585	89
586	586	80
587	587	64
588	588	92
589	589	77
590	590	89
591	591	90
592	592	95
593	593	90
594	594	89
595	595	94
596	596	104
597	597	88
598	598	102
599	599	88
600	600	92
601	601	94
602	602	86
603	603	92
604	604	98
605	605	98
606	606	106
607	607	105
608	608	84
609	609	108
610	610	110
611	611	107
612	612	102
613	613	94
614	614	113
615	615	99
616	616	106
617	617	113
618	618	109
