Descrizione Campione: 
Inizio misura: 10-11-23 15:49:55
RealTime: 307
LiveTime: 306
N eventi: 258497
Calibrazione: E = 0 * C^2 + 1 * C + 0
Canale	Energia	Eventi
0	0	0
1	1	0
2	2	0
3	3	0
4	4	0
5	5	0
6	6	1
7	7	0
8	8	0
9	9	1
10	10	0
11	11	0
12	12	0
13	13	1
14	14	0
15	15	0
16	16	1
17	17	0
18	18	0
19	19	0
20	20	0
21	21	0
22	22	1
23	23	2
24	24	0
25	25	0
26	26	1
27	27	0
28	28	1
29	29	0
30	30	1
31	31	0
32	32	1
33	33	0
34	34	0
35	35	1
36	36	0
37	37	0
38	38	0
39	39	1
40	40	1
41	41	0
42	42	0
43	43	0
44	44	0
45	45	1
46	46	1
47	47	1
48	48	0
49	49	0
50	50	0
51	51	2
52	52	0
53	53	2
54	54	2
55	55	2
56	56	2
57	57	2
58	58	2
59	59	0
60	60	1
61	61	2
62	62	1
63	63	2
64	64	0
65	65	2
66	66	1
67	67	3
68	68	1
69	69	0
70	70	4
71	71	1
72	72	5
73	73	1
74	74	1
75	75	2
76	76	1
77	77	3
78	78	2
79	79	3
80	80	2
81	81	3
82	82	2
83	83	2
84	84	0
85	85	3
86	86	2
87	87	6
88	88	2
89	89	4
90	90	1
91	91	3
92	92	1
93	93	1
94	94	1
95	95	0
96	96	5
97	97	1
98	98	5
99	99	1
100	100	2
101	101	4
102	102	0
103	103	1
104	104	0
105	105	0
106	106	0
107	107	4
108	108	0
109	109	2
110	110	0
111	111	2
112	112	3
113	113	6
114	114	9
115	115	30
116	116	49
117	117	94
118	118	87
119	119	104
120	120	101
121	121	88
122	122	87
123	123	105
124	124	99
125	125	86
126	126	69
127	127	78
128	128	76
129	129	68
130	130	75
131	131	47
132	132	54
133	133	62
134	134	41
135	135	52
136	136	60
137	137	40
138	138	42
139	139	31
140	140	32
141	141	37
142	142	34
143	143	25
144	144	34
145	145	33
146	146	46
147	147	25
148	148	33
149	149	34
150	150	33
151	151	29
152	152	35
153	153	30
154	154	26
155	155	29
156	156	25
157	157	28
158	158	36
159	159	31
160	160	26
161	161	30
162	162	28
163	163	28
164	164	28
165	165	27
166	166	21
167	167	30
168	168	26
169	169	32
170	170	21
171	171	28
172	172	28
173	173	24
174	174	37
175	175	25
176	176	22
177	177	28
178	178	21
179	179	19
180	180	21
181	181	21
182	182	25
183	183	17
184	184	26
185	185	31
186	186	21
187	187	21
188	188	21
189	189	17
190	190	15
191	191	17
192	192	18
193	193	17
194	194	17
195	195	21
196	196	24
197	197	21
198	198	15
199	199	18
200	200	22
201	201	22
202	202	27
203	203	12
204	204	12
205	205	21
206	206	22
207	207	12
208	208	17
209	209	23
210	210	22
211	211	17
212	212	20
213	213	10
214	214	22
215	215	16
216	216	21
217	217	18
218	218	22
219	219	17
220	220	21
221	221	17
222	222	19
223	223	24
224	224	21
225	225	12
226	226	21
227	227	14
228	228	19
229	229	16
230	230	25
231	231	21
232	232	21
233	233	21
234	234	15
235	235	20
236	236	23
237	237	19
238	238	22
239	239	22
240	240	31
241	241	11
242	242	23
243	243	18
244	244	29
245	245	16
246	246	23
247	247	23
248	248	30
249	249	29
250	250	22
251	251	23
252	252	35
253	253	21
254	254	22
255	255	20
256	256	20
257	257	33
258	258	30
259	259	26
260	260	29
261	261	29
262	262	11
263	263	32
264	264	25
265	265	28
266	266	20
267	267	25
268	268	26
269	269	28
270	270	29
271	271	23
272	272	32
273	273	29
274	274	24
275	275	31
276	276	32
277	277	37
278	278	27
279	279	26
280	280	32
281	281	37
282	282	31
283	283	24
284	284	31
285	285	31
286	286	37
287	287	32
288	288	40
289	289	30
290	290	33
291	291	30
292	292	37
293	293	30
294	294	29
295	295	31
296	296	31
297	297	24
298	298	25
299	299	31
300	300	36
301	301	31
302	302	28
303	303	31
304	304	30
305	305	36
306	306	36
307	307	35
308	308	27
309	309	31
310	310	46
311	311	46
312	312	38
313	313	26
314	314	40
315	315	23
316	316	33
317	317	35
318	318	41
319	319	20
320	320	37
321	321	23
322	322	21
323	323	28
324	324	32
325	325	31
326	326	39
327	327	29
328	328	26
329	329	29
330	330	26
331	331	29
332	332	33
333	333	24
334	334	25
335	335	30
336	336	37
337	337	32
338	338	29
339	339	40
340	340	26
341	341	27
342	342	22
343	343	35
344	344	38
345	345	32
346	346	30
347	347	34
348	348	28
349	349	32
350	350	38
351	351	25
352	352	34
353	353	41
354	354	34
355	355	33
356	356	39
357	357	33
358	358	41
359	359	40
360	360	29
361	361	41
362	362	28
363	363	24
364	364	27
365	365	32
366	366	32
367	367	36
368	368	36
369	369	23
370	370	31
371	371	24
372	372	29
373	373	23
374	374	34
375	375	35
376	376	28
377	377	22
378	378	35
379	379	33
380	380	18
381	381	35
382	382	28
383	383	24
384	384	31
385	385	21
386	386	36
387	387	31
388	388	23
389	389	29
390	390	31
391	391	33
392	392	16
393	393	29
394	394	32
395	395	26
396	396	22
397	397	24
398	398	20
399	399	20
400	400	19
401	401	19
402	402	24
403	403	21
404	404	22
405	405	25
406	406	25
407	407	15
408	408	21
409	409	23
410	410	23
411	411	29
412	412	21
413	413	24
414	414	14
415	415	25
416	416	29
417	417	17
418	418	12
419	419	15
420	420	19
421	421	21
422	422	19
423	423	17
424	424	17
425	425	22
426	426	16
427	427	18
428	428	19
429	429	14
430	430	20
431	431	11
432	432	17
433	433	16
434	434	12
435	435	13
436	436	16
437	437	11
438	438	13
439	439	10
440	440	14
441	441	16
442	442	12
443	443	20
444	444	19
445	445	16
446	446	11
447	447	20
448	448	16
449	449	22
450	450	14
451	451	11
452	452	14
453	453	19
454	454	29
455	455	23
456	456	16
457	457	16
458	458	13
459	459	10
460	460	12
461	461	15
462	462	16
463	463	13
464	464	17
465	465	13
466	466	16
467	467	10
468	468	17
469	469	15
470	470	11
471	471	19
472	472	11
473	473	12
474	474	15
475	475	13
476	476	12
477	477	20
478	478	17
479	479	15
480	480	21
481	481	23
482	482	18
483	483	17
484	484	11
485	485	15
486	486	8
487	487	9
488	488	9
489	489	13
490	490	16
491	491	14
492	492	8
493	493	16
494	494	15
495	495	15
496	496	18
497	497	12
498	498	16
499	499	13
500	500	11
501	501	18
502	502	9
503	503	18
504	504	12
505	505	17
506	506	13
507	507	10
508	508	14
509	509	8
510	510	13
511	511	14
512	512	18
513	513	17
514	514	17
515	515	19
516	516	15
517	517	16
518	518	20
519	519	19
520	520	15
521	521	8
522	522	14
523	523	23
524	524	20
525	525	14
526	526	15
527	527	16
528	528	22
529	529	21
530	530	16
531	531	15
532	532	13
533	533	22
534	534	17
535	535	17
536	536	17
537	537	21
538	538	17
539	539	17
540	540	15
541	541	18
542	542	21
543	543	22
544	544	17
545	545	20
546	546	19
547	547	20
548	548	24
549	549	19
550	550	25
551	551	18
552	552	23
553	553	17
554	554	21
555	555	21
556	556	25
557	557	25
558	558	17
559	559	18
560	560	17
561	561	21
562	562	23
563	563	28
564	564	24
565	565	34
566	566	19
567	567	21
568	568	23
569	569	28
570	570	26
571	571	22
572	572	19
573	573	24
574	574	24
575	575	28
576	576	37
577	577	30
578	578	35
579	579	34
580	580	29
581	581	34
582	582	23
583	583	23
584	584	31
585	585	35
586	586	29
587	587	31
588	588	36
589	589	34
590	590	38
591	591	43
592	592	35
593	593	37
594	594	42
595	595	37
596	596	38
597	597	41
598	598	45
599	599	27
600	600	37
601	601	37
602	602	37
603	603	29
604	604	45
605	605	39
606	606	37
607	607	29
608	608	46
609	609	51
610	610	57
611	611	48
612	612	33
613	613	41
614	614	52
615	615	52
616	616	53
617	617	41
618	618	41
619	619	56
620	620	50
621	621	51
622	622	52
623	623	40
